,Nº de producto,Estado,Disponible para la venta,Disponible para la compra,Disponible para integrar otros productos,Compuesto por otros productos,Rubro,Nombre,codigo,Código universal de producto (UPC),Código de proveedor,Stock actual,Stock ideal,Stock mínimo,Unidad,Alicuota de IVA,Proveedor,Costo ($),Utilidad (%),Precio ($),Unnamed: 20,Unnamed: 21,Unnamed: 22,Precio Final ($),Controla stock,Stock negativo,Mostrar en tienda,Nº de publicación en MercadoLibre,Nº de publicación adicional en MercadoLibre,Descripción,Descripción para la tienda,Observaciones Internas
1727,1757,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  70 mm ""RHEIN""",SCB70,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4818.181818,5829.843888,,5830.0,5830,SI,SI,NO,0.0,0.0,,,
1728,1758,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  73 mm ""RHEIN""",SCB73,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4991.735537,6042.680770499999,,6040.0,6040,SI,SI,NO,0.0,0.0,,,
1729,1759,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  76 mm ""RHEIN""",SCB76,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5247.933884,6351.163978500001,,6350.0,6350,SI,SI,NO,0.0,0.0,,,
1730,1760,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  79 mm ""RHEIN""",SCB79,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5454.545455,6604.079600249999,,6600.0,6600,SI,SI,NO,0.0,0.0,,,
1731,1761,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  83 mm ""RHEIN""",SCB83,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5545.454545,6708.0902625,,6710.0,6710,SI,SI,NO,0.0,0.0,,,
1732,1762,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  86 mm ""RHEIN""",SCB86,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5685.950413,6882.878846250001,,6880.0,6880,SI,SI,NO,0.0,0.0,,,
1733,1763,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  89 mm ""RHEIN""",SCB89,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6231.404959,7539.654474000001,,7540.0,7540,SI,SI,NO,0.0,0.0,,,
1734,1764,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  92 mm ""RHEIN""",SCB92,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6355.371901,7685.01065475,,7690.0,7690,SI,SI,NO,0.0,0.0,,,
1735,1765,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  95 mm ""RHEIN""",SCB95,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6586.77686,7969.137561,,7970.0,7970,SI,SI,NO,0.0,0.0,,,
1736,1766,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA  98 mm ""RHEIN""",SCB98,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6727.272727,8140.628925,,8140.0,8140,SI,SI,NO,0.0,0.0,,,
1737,1767,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 102 mm ""RHEIN""",SCB102,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6884.297521,8332.918827749998,,8330.0,8330,SI,SI,NO,0.0,0.0,,,
1738,1768,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 105 mm ""RHEIN""",SCB105,',',0,0,0,unidad,0.21,CAVALLFER,0,0,7206.61157,8724.596190749999,,8720.0,8720,SI,SI,NO,0.0,0.0,,,
1739,1769,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 108 mm ""RHEIN""",SCB108,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8289.256198,10027.249550999999,,10030.0,10030,SI,SI,NO,0.0,0.0,,,
1740,1770,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 111 mm ""RHEIN""",SCB111,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8636.363636,10449.37453725,,10450.0,10450,SI,SI,NO,0.0,0.0,,,
1741,1771,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 114 mm ""RHEIN""",SCB114,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8801.652893,10653.586539749998,,10650.0,10650,SI,SI,NO,0.0,0.0,,,
1742,1772,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 121 mm ""RHEIN""",SCB121,',',0,0,0,unidad,0.21,CAVALLFER,0,0,9520.661157,11521.689696,,11520.0,11520,SI,SI,NO,0.0,0.0,,,
1743,1773,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 127 mm ""RHEIN""",SCB127,',',0,0,0,unidad,0.21,CAVALLFER,0,0,10165.28926,12297.6953055,,12300.0,12300,SI,SI,NO,0.0,0.0,,,
1744,1774,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 140 mm ""RHEIN""",SCB140,',',0,0,0,unidad,0.21,CAVALLFER,0,0,10975.20661,13275.127799999998,,13280.0,13280,SI,SI,NO,0.0,0.0,,,
1745,1775,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 146 mm ""RHEIN""",SCB146,',',0,0,0,unidad,0.21,CAVALLFER,0,0,12702.47934,15369.015073499999,,15370.0,15370,SI,SI,NO,0.0,0.0,,,
1746,1776,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BIMETALICA 152 mm ""RHEIN""",SCB152,',',0,0,0,unidad,0.21,CAVALLFER,0,0,13363.63636,16174.956203999998,,16170.0,16170,SI,SI,NO,0.0,0.0,,,
1747,1777,Habilitado,SI,SI,NO,NO,,"VASTAGO P/ SIERRA BIMETALICA 3/8"" A1  ""RHEIN""",VSB381,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2768.595041,3353.1556904999998,,3350.0,3350,SI,SI,NO,0.0,0.0,,,
1748,1778,Habilitado,SI,SI,NO,NO,,"VASTAGO P/ SIERRA BIMETALICA 7/16"" A2  ""RHEIN""",VSB7162,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3396.694215,4110.39320175,,4110.0,4110,SI,SI,NO,0.0,0.0,,,
1749,1779,Habilitado,SI,SI,NO,NO,,"VASTAGO P/ SIERRA BIMETALICA 7/16"" A3  ""RHEIN""",VSB7163,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3454.545455,4182.4379025,,4180.0,4180,SI,SI,NO,0.0,0.0,,,
1750,1780,Habilitado,SI,SI,NO,NO,,"BASE UNIVERSAL + PUNTA 33/103 ""RHEIN""",BU33103,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4090.909091,4948.22841975,,4950.0,4950,SI,SI,NO,0.0,0.0,,,
1751,1781,Habilitado,SI,SI,NO,NO,,"BASE UNIVERSAL + PUNTA 73/113 ""RHEIN""",BU73113,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4504.132231,5446.5847672499995,,5450.0,5450,SI,SI,NO,0.0,0.0,,,
1752,1782,Habilitado,SI,SI,NO,NO,,"PUNTA REPUESTO PARA BASE ""RHEIN""",PPBR,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1421.487603,1721.1037882500002,,1720.0,1720,SI,SI,NO,0.0,0.0,,,
1753,1783,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  33 mm ""RHEIN""",SCT33,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2561.983471,3102.5400367499997,,3100.0,3100,SI,SI,NO,0.0,0.0,,,
1754,1784,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  43 mm ""RHEIN""",SCT43,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3157.024793,3816.7609589999997,,3820.0,3820,SI,SI,NO,0.0,0.0,,,
1755,1785,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  53 mm ""RHEIN""",SCT53,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3842.975207,4648.5138397499995,,4650.0,4650,SI,SI,NO,0.0,0.0,,,
1756,1786,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  67 mm ""RHEIN""",SCT67,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4834.710744,5850.507662999999,,5850.0,5850,SI,SI,NO,0.0,0.0,,,
1757,1787,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  73 mm ""RHEIN""",SCT73,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5297.520661,6414.682626,,6410.0,6410,SI,SI,NO,0.0,0.0,,,
1758,1788,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO  83 mm ""RHEIN""",SCT83,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6016.528926,7281.303381,,7280.0,7280,SI,SI,NO,0.0,0.0,,,
1759,1789,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO 103 mm ""RHEIN",SCT103,',',0,0,0,unidad,0.21,CAVALLFER,0,0,7710.743802,9327.20577525,,9330.0,9330,SI,SI,NO,0.0,0.0,,,
1760,1790,Habilitado,SI,SI,NO,NO,,"SIERRA COPA BROCA CARB. TUNGSTENO 113 mm ""RHEIN",SCT113,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8611.570248,10420.283535749999,,10420.0,10420,SI,SI,NO,0.0,0.0,,,
1761,1791,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 20 dientes",SW4520,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1471.07438,1780.3010114999997,,1780.0,1780,SI,SI,NO,0.0,0.0,,,
1762,1792,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 24 dientes",SW4524,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1545.454545,1867.5021419999998,,1870.0,1870,SI,SI,NO,0.0,0.0,,,
1763,1793,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 30 dientes",SW4530,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1619.834711,1962.9777667499998,,1960.0,1960,SI,SI,NO,0.0,0.0,,,
1764,1794,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 36 dientes",SW4536,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1743.801653,2106.5101447499997,,2110.0,2110,SI,SI,NO,0.0,0.0,,,
1765,1795,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 40 dientes",SW4540,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1876.033058,2270.72426625,,2270.0,2270,SI,SI,NO,0.0,0.0,,,
1766,1796,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 24 dientes",SW724,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2702.479339,3265.5772214999997,,3270.0,3270,SI,SI,NO,0.0,0.0,,,
1767,1797,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 30 dientes",SW730,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2917.355372,3525.2759519999995,,3530.0,3530,SI,SI,NO,0.0,0.0,,,
1768,1798,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 36 dientes",SW736,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3280.991736,3968.2803352500005,,3970.0,3970,SI,SI,NO,0.0,0.0,,,
1769,1799,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 48 dientes",SW748,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3859.504132,4666.84170975,,4670.0,4670,SI,SI,NO,0.0,0.0,,,
1770,1800,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 60 dientes",SW760,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4231.404959,5122.172484,,5120.0,5120,SI,SI,NO,0.0,0.0,,,
1771,1801,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 30 dientes",SW930,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4148.760331,5016.92199525,,5020.0,5020,SI,SI,NO,0.0,0.0,,,
1772,1802,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 36 dientes",SW936,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4504.132231,5448.785908499999,,5450.0,5450,SI,SI,NO,0.0,0.0,,,
1773,1803,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 48 dientes",SW948,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5396.694215,6527.983002749999,,6530.0,6530,SI,SI,NO,0.0,0.0,,,
1774,1804,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 60 dientes",SW960,',',0,0,0,unidad,0.21,CAVALLFER,0,0,7388.429752,8942.239646999999,,8940.0,8940,SI,SI,NO,0.0,0.0,,,
1775,1805,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 30 dientes",SW1030,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5900.826446,7137.7530345,,7140.0,7140,SI,SI,NO,0.0,0.0,,,
1776,1806,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 40 dientes",SW1040,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6983.471074,8447.98910175,,8450.0,8450,SI,SI,NO,0.0,0.0,,,
1777,1807,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 36 dientes",SW1236,',',0,0,0,unidad,0.21,CAVALLFER,0,0,9471.07438,11459.294079750001,,11460.0,11460,SI,SI,NO,0.0,0.0,,,
1778,1808,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 48 dientes",SW1248,',',0,0,0,unidad,0.21,CAVALLFER,0,0,11123.96694,13458.550248,,13460.0,13460,SI,SI,NO,0.0,0.0,,,
1779,1809,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 60 dientes",SW1260,',',0,0,0,unidad,0.21,CAVALLFER,0,0,11636.36364,14082.955623,,14080.0,14080,SI,SI,NO,0.0,0.0,,,
1780,1810,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 100 dientes",SW14100,',',0,0,0,unidad,0.21,CAVALLFER,0,0,16322.31405,19747.839696749998,,19750.0,19750,SI,SI,NO,0.0,0.0,,,
1781,1811,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 48 dientes",SW1448,',',0,0,0,unidad,0.21,CAVALLFER,0,0,13909.09091,16829.153351999998,,16830.0,16830,SI,SI,NO,0.0,0.0,,,
1782,1812,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 60 dientes",SW1460,',',0,0,0,unidad,0.21,CAVALLFER,0,0,15264.46281,18467.835630750003,,18470.0,18470,SI,SI,NO,0.0,0.0,,,
1783,1813,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 100 dientes",SW16100,',',0,0,0,unidad,0.21,CAVALLFER,0,0,23710.7438,28687.527816749993,,28690.0,28690,SI,SI,NO,0.0,0.0,,,
1784,1814,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 60 dientes",SW1660,',',0,0,0,unidad,0.21,CAVALLFER,0,0,20727.27273,25079.1924735,,25080.0,25080,SI,SI,NO,0.0,0.0,,,
1785,1815,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 80 dientes",SW1680,',',0,0,0,unidad,0.21,CAVALLFER,0,0,21975.20661,26588.66326875,,26590.0,26590,SI,SI,NO,0.0,0.0,,,
1786,1816,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  4.5"" x 24 dientes ""RHEIN""",SW4524R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2082.644628,2519.4532275,,2520.0,2520,SI,SI,NO,0.0,0.0,,,
1787,1817,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  4.5"" x 30 dientes ""RHEIN""",SW4530R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2272.727273,2754.9214357499995,,2750.0,2750,SI,SI,NO,0.0,0.0,,,
1788,1818,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  4.5"" x 36 dientes ""RHEIN""",SW4536R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2801.652893,3392.5426424999996,,3390.0,3390,SI,SI,NO,0.0,0.0,,,
1789,1819,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  4.5"" x 40 dientes ""RHEIN""",SW4540R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,2925.619835,3543.2354677499998,,3540.0,3540,SI,SI,NO,0.0,0.0,,,
1790,1820,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  7"" x 24 dientes ""RHEIN""",SW724R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3256.198347,3940.213538249999,,3940.0,3940,SI,SI,NO,0.0,0.0,,,
1791,1821,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  7"" x 30 dientes ""RHEIN""",SW730R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,3545.454545,4287.373942499999,,4290.0,4290,SI,SI,NO,0.0,0.0,,,
1792,1822,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  7"" x 40 dientes ""RHEIN""",SW740R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4330.578512,5244.214536,,5240.0,5240,SI,SI,NO,0.0,0.0,,,
1793,1823,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  7"" x 48 dientes ""RHEIN""",SW748R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,4694.214876,5683.4545185,,5680.0,5680,SI,SI,NO,0.0,0.0,,,
1794,1824,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  7"" x 60 dientes ""RHEIN""",SW760R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,5371.900826,6500.419323749999,,6500.0,6500,SI,SI,NO,0.0,0.0,,,
1795,1825,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20  9"" x 40 dientes ""RHEIN""",SW940R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,6066.115702,7337.356116749999,,7340.0,7340,SI,SI,NO,0.0,0.0,,,
1796,1826,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 10"" x 36 dientes ""RHEIN""",SW1036R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8280.991736,10024.904661749999,,10020.0,10020,SI,SI,NO,0.0,0.0,,,
1797,1827,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 10"" x 40 dientes ""RHEIN""",SW1040R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,8413.22314,10177.71777,,10180.0,10180,SI,SI,NO,0.0,0.0,,,
1798,1828,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 10"" x 60 dientes ""RHEIN""",SW1060R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,13231.40496,16009.27764975,,16010.0,16010,SI,SI,NO,0.0,0.0,,,
1799,1829,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 12"" x 48 dientes ""RHEIN""",SW1248R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,16165.28926,19561.982517,,19560.0,19560,SI,SI,NO,0.0,0.0,,,
1800,1830,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 12"" x 72 dientes ""RHEIN""",SW1272R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,16801.65289,20332.705387500002,,20330.0,20330,SI,SI,NO,0.0,0.0,,,
1801,1831,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 14"" x 60 dientes ""RHEIN""",SW1460R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,19669.42149,23797.634132249997,,23800.0,23800,SI,SI,NO,0.0,0.0,,,
1802,1832,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 14"" x 96 dientes ""RHEIN""",SW1496R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,21380.16529,25872.744323249997,,25870.0,25870,SI,SI,NO,0.0,0.0,,,
1803,1833,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 16"" x 60 dientes ""RHEIN""",SW1660R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,26818.18182,32450.356323,,32450.0,32450,SI,SI,NO,0.0,0.0,,,
1804,1834,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 18"" x 72 dientes ""RHEIN""",SW1872R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,51165.28926,61908.60701024999,,61910.0,61910,SI,SI,NO,0.0,0.0,,,
1805,1835,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 20"" x 60 dientes ""RHEIN""",SW2060R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,58148.76033,70364.394441,,70360.0,70360,SI,SI,NO,0.0,0.0,,,
1806,1836,Habilitado,SI,SI,NO,NO,,"SIERRA DE WIDIA K20 20"" x 72 dientes ""RHEIN""",SW2072R,',',0,0,0,unidad,0.21,CAVALLFER,0,0,64520.66116,78070.580973,,78070.0,78070,SI,SI,NO,0.0,0.0,,,
1807,1837,Habilitado,SI,SI,NO,NO,,SIFON DOBLE BACHA - P.V.C. Y PPP. ABRAZ MET,S2B,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1743.801653,2111.5952302499995,,2110.0,2110,SI,SI,NO,0.0,0.0,,,
1808,1838,Habilitado,SI,SI,NO,NO,,SIFON SIMPLE BACHA - P.V.C. Y PPP. ABRAZ MET,S1B,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1074.380165,1303.2732735,,1300.0,1300,SI,SI,NO,0.0,0.0,,,
1809,1839,Habilitado,SI,SI,NO,NO,,SOGA ELASTICA 6 mm.,SEL6,',',0,0,0,unidad,0.21,CAVALLFER,0,0,181.8181818,217.46377125000004,,220.0,220,SI,SI,NO,0.0,0.0,,,
1810,1840,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  3,SPT3,',',0,0,0,unidad,0.21,CAVALLFER,0,0,24.79338843,29.576151000000003,,30.0,30,SI,SI,NO,0.0,0.0,,,
1811,1841,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  4,SPT4,',',0,0,0,unidad,0.21,CAVALLFER,0,0,24.79338843,33.708906,,30.0,30,SI,SI,NO,0.0,0.0,,,
1812,1842,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  5,SPT5,',',0,0,0,unidad,0.21,CAVALLFER,0,0,41.32231405,45.68491125,,50.0,50,SI,SI,NO,0.0,0.0,,,
1813,1843,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  6,SPT6,',',0,0,0,unidad,0.21,CAVALLFER,0,0,49.58677686,58.065207749999985,,60.0,60,SI,SI,NO,0.0,0.0,,,
1814,1844,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  7,SPT7,',',0,0,0,unidad,0.21,CAVALLFER,0,0,74.38016529,86.9136345,,90.0,90,SI,SI,NO,0.0,0.0,,,
1815,1845,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO.  8,SPT8,',',0,0,0,unidad,0.21,CAVALLFER,0,0,99.17355372,116.004636,,120.0,120,SI,SI,NO,0.0,0.0,,,
1816,1846,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 10,SPT10,',',0,0,0,unidad,0.21,CAVALLFER,0,0,140.4958678,174.06984375,,170.0,170,SI,SI,NO,0.0,0.0,,,
1817,1847,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 12,SPT12,',',0,0,0,unidad,0.21,CAVALLFER,0,0,214.8760331,260.7409035,,260.0,260,SI,SI,NO,0.0,0.0,,,
1818,1848,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 14,SPT14,',',0,0,0,unidad,0.21,CAVALLFER,0,0,297.5206612,360.23248799999993,,360.0,360,SI,SI,NO,0.0,0.0,,,
1819,1849,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 16,SPT16,',',0,0,0,unidad,0.21,CAVALLFER,0,0,363.6363636,438.9075652499999,,440.0,440,SI,SI,NO,0.0,0.0,,,
1820,1850,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 18,SPT18,',',0,0,0,unidad,0.21,CAVALLFER,0,0,471.0743802,569.34090675,,570.0,570,SI,SI,NO,0.0,0.0,,,
1821,1851,Habilitado,SI,SI,NO,NO,,SOGA DE POLIPROPILENO TRENZADO  NO. 20,SPT20,',',0,0,0,unidad,0.21,CAVALLFER,0,0,570.2479339,691.0146044999999,,690.0,690,SI,SI,NO,0.0,0.0,,,
1822,1852,Habilitado,SI,SI,NO,NO,,SOLDADOR ELECTRICO T/ LAPIZ 40 w IMPORTADO (9860),SETL40,',',0,0,0,unidad,0.21,CAVALLFER,0,0,834.7107438,1014.1870612499999,,1010.0,1010,SI,SI,NO,0.0,0.0,,,
1823,1853,Habilitado,SI,SI,NO,NO,,"SOPAPA P/PILETA BRONCE 1 1/2""",SPB112,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1388.429752,1681.6719149999997,,1680.0,1680,SI,SI,NO,0.0,0.0,,,
1824,1854,Habilitado,SI,SI,NO,NO,,"SOPAPA P/PILETA BRONCE 2""",SPB2,',',0,0,0,unidad,0.21,CAVALLFER,0,0,1619.834711,1958.7282164999997,,1960.0,1960,SI,SI,NO,0.0,0.0,,,
1825,1855,Habilitado,SI,SI,NO,NO,,"SOPAPA PVC CON FILTRO ACERO 1 1/2""",SPVC112,',',0,0,0,unidad,0.21,CAVALLFER,0,0,289.2561983,347.78930175,,350.0,350,SI,SI,NO,0.0,0.0,,,
1826,1856,Habilitado,SI,SI,NO,NO,,"SOPAPA PVC CON FILTRO ACERO 1 1/2"" ""GINYPLAS""",SPVC112G,',',0,0,0,unidad,0.21,CAVALLFER,0,0,669.4214876,810.6129404999999,,810.0,810,SI,SI,NO,0.0,0.0,,,
1827,1857,Habilitado,SI,SI,NO,NO,,"SOPAPA PVC CON FILTRO ACERO 2""",SPVC2,',',0,0,0,unidad,0.21,CAVALLFER,0,0,289.2561983,347.78930175,,350.0,350,SI,SI,NO,0.0,0.0,,,
1828,1858,Habilitado,SI,SI,NO,NO,,"SOPAPA PVC CON FILTRO ACERO 2"" ""GINYPLAS""",SPVC2G,',',0,0,0,unidad,0.21,CAVALLFER,0,0,785.1239669,948.6828945,,950.0,950,SI,SI,NO,0.0,0.0,,,
